PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,ID_Group,Spend_Sum,Cryo_Fam,family_sum,family_kid_num,family_small_kids,family_teen,kids_without_adults,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_Missing,Destination_55 Cancri e,Destination_Missing,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Age_Missing,Age_Infant,Age_Child,Age_Teenager,Age_Young Adult,Age_Adult,Age_Senior,RoomService_Missing,RoomService_$0,RoomService_$0.1_2000,RoomService_$2001_30000,FoodCourt_Missing,FoodCourt_$0,FoodCourt_$0.1_2000,FoodCourt_$2001_30000,ShoppingMall_Missing,ShoppingMall_$0,ShoppingMall_$0.1_2000,ShoppingMall_$2001_30000,Spa_Missing,Spa_$0,Spa_$0.1_2000,Spa_$2001_30000,Spend_Sum_Missing,Spend_Sum_$0,Spend_Sum_$0.1_500,Spend_Sum_$501_1000,Spend_Sum_$1001_1500,Spend_Sum_$1501_2500,Spend_Sum_$2501_4000,Spend_Sum_$4001_36000,VRDeck_Missing,VRDeck_$0,VRDeck_$0.1_2000,VRDeck_$2001_30000,Cabin_Deck_A,Cabin_Deck_B,Cabin_Deck_C,Cabin_Deck_D,Cabin_Deck_E,Cabin_Deck_F,Cabin_Deck_G,Cabin_Deck_Missing,Cabin_Deck_T,Cabin_Side_Missing,Cabin_Side_P,Cabin_Side_S
2949_01,Earth,1,G/482/P,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,0,2949,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2950_01,Earth,0,F/617/P,TRAPPIST-1e,20.0,0,310.0,0.0,374.0,0.0,5.0,0,2950,689.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2953_01,Missing,0,E/179/P,55 Cancri e,25.0,0,0.0,641.0,0.0,2.0,0.0,1,2953,643.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2954_01,Earth,0,F/619/P,55 Cancri e,18.0,0,235.0,0.0,101.0,0.0,316.0,1,2954,652.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2956_01,Earth,0,G/470/S,PSO J318.5-22,28.0,0,3.0,141.0,0.0,0.0,1689.0,0,2956,1833.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2958_01,Earth,0,F/561/S,TRAPPIST-1e,26.0,0,1822.0,0.0,4.0,107.0,1204.0,0,2958,3137.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2959_01,Earth,0,F/620/P,PSO J318.5-22,28.0,0,1.0,0.0,933.0,614.0,0.0,0,2959,1548.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2960_01,Earth,0,F/562/S,TRAPPIST-1e,54.0,0,-0.5,-0.5,0.0,0.0,0.0,0,2960,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2961_01,Earth,0,F/621/P,TRAPPIST-1e,56.0,0,0.0,54.0,0.0,724.0,0.0,0,2961,778.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2962_01,Mars,0,E/180/P,TRAPPIST-1e,25.0,0,1228.0,0.0,132.0,0.0,0.0,0,2962,1360.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2964_01,Europa,0,A/35/S,TRAPPIST-1e,26.0,0,2050.0,8525.0,0.0,270.0,636.0,0,2964,11481.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2965_01,Earth,0,F/622/P,TRAPPIST-1e,14.0,0,0.0,0.0,709.0,258.0,3.0,0,2965,970.0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2966_01,Earth,0,E/181/P,TRAPPIST-1e,21.0,0,2.0,417.0,323.0,0.0,84.0,1,2966,826.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2968_01,Earth,1,G/485/P,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,1,2968,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2969_01,Earth,0,G/486/P,Missing,37.0,0,221.0,0.0,32.0,38.0,516.0,0,2969,807.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2970_01,Earth,0,Missing,TRAPPIST-1e,-0.5,0,740.0,82.0,6.0,-0.5,1.0,0,2970,829.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2971_01,Europa,0,T/3/P,TRAPPIST-1e,38.0,0,0.0,3135.0,0.0,26.0,3.0,1,2971,3164.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2972_01,Earth,0,E/182/P,TRAPPIST-1e,14.0,0,0.0,1.0,1441.0,0.0,190.0,1,2972,1632.0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2975_01,Earth,0,F/564/S,PSO J318.5-22,20.0,0,0.0,0.0,585.0,0.0,10.0,0,2975,595.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2979_01,Europa,0,B/93/P,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,0,2979,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2982_01,Europa,1,B/111/S,55 Cancri e,33.0,0,0.0,0.0,0.0,0.0,0.0,1,2982,0.0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2983_01,Earth,0,E/183/P,TRAPPIST-1e,13.0,0,0.0,0.0,31.0,0.0,810.0,1,2983,841.0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2984_01,Europa,0,D/97/S,TRAPPIST-1e,37.0,0,0.0,210.0,0.0,4114.0,0.0,0,2984,4324.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2986_01,Mars,0,E/197/S,TRAPPIST-1e,15.0,0,5711.0,0.0,2516.0,0.0,1370.0,0,2986,9597.0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2988_01,Europa,0,A/36/S,55 Cancri e,33.0,0,396.0,1280.0,7.0,308.0,4941.0,0,2988,6932.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2990_01,Earth,1,G/472/S,PSO J318.5-22,24.0,0,0.0,0.0,0.0,0.0,0.0,1,2990,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2992_01,Missing,0,F/570/S,PSO J318.5-22,49.0,0,0.0,-0.5,0.0,160.0,528.0,0,2992,688.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2993_01,Earth,0,F/571/S,TRAPPIST-1e,24.0,0,1252.0,6.0,-0.5,123.0,706.0,0,2993,2087.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2994_01,Earth,0,E/198/S,TRAPPIST-1e,24.0,0,173.0,0.0,14.0,0.0,603.0,0,2994,790.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2995_01,Europa,1,B/94/P,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,2995,0.0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2995_02,Europa,1,B/94/P,55 Cancri e,40.0,0,0.0,0.0,0.0,0.0,0.0,1,2995,0.0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2996_01,Earth,0,F/626/P,55 Cancri e,31.0,0,0.0,611.0,2.0,4.0,22.0,0,2996,639.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
2998_01,Europa,0,C/113/S,Missing,47.0,0,0.0,5252.0,0.0,124.0,300.0,1,2998,5676.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
3000_01,Earth,0,F/627/P,TRAPPIST-1e,19.0,0,736.0,0.0,0.0,0.0,1.0,0,3000,737.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3001_01,Europa,0,C/101/P,55 Cancri e,38.0,1,0.0,1577.0,0.0,425.0,4359.0,0,3001,6361.0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3001_02,Europa,0,C/101/P,55 Cancri e,33.0,0,0.0,1001.0,2280.0,-0.5,29.0,1,3001,3310.0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3003_01,Europa,1,C/114/S,TRAPPIST-1e,45.0,0,0.0,0.0,0.0,0.0,0.0,1,3003,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3004_01,Earth,1,G/473/S,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,1,3004,0.0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3004_02,Earth,0,F/572/S,TRAPPIST-1e,32.0,0,0.0,53.0,0.0,744.0,0.0,0,3004,797.0,0,2,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3005_01,Mars,1,F/573/S,TRAPPIST-1e,70.0,0,0.0,0.0,0.0,0.0,0.0,1,3005,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3006_01,Earth,0,G/474/S,PSO J318.5-22,19.0,0,23.0,0.0,0.0,0.0,732.0,0,3006,755.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3009_01,Mars,1,E/185/P,PSO J318.5-22,55.0,0,0.0,0.0,0.0,0.0,0.0,1,3009,0.0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3010_01,Europa,0,B/96/P,TRAPPIST-1e,48.0,0,0.0,8403.0,0.0,7627.0,83.0,0,3010,16113.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3012_01,Earth,0,G/475/S,TRAPPIST-1e,66.0,0,1187.0,1.0,-0.5,6.0,0.0,0,3012,1194.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3013_01,Missing,0,F/629/P,TRAPPIST-1e,13.0,0,-0.5,256.0,0.0,207.0,409.0,0,3013,872.0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
3014_01,Europa,0,C/115/S,55 Cancri e,40.0,0,82.0,1390.0,0.0,347.0,6237.0,0,3014,8056.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3015_01,Earth,0,E/199/S,TRAPPIST-1e,35.0,0,0.0,1438.0,0.0,112.0,74.0,1,3015,1624.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3018_01,Earth,0,F/630/P,TRAPPIST-1e,32.0,0,0.0,49.0,2.0,639.0,0.0,0,3018,690.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3019_01,Mars,0,E/187/P,TRAPPIST-1e,51.0,0,1644.0,0.0,234.0,157.0,64.0,0,3019,2099.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3020_01,Europa,0,B/112/S,TRAPPIST-1e,37.0,0,0.0,216.0,0.0,5391.0,3372.0,0,3020,8979.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3021_01,Earth,0,G/476/S,TRAPPIST-1e,31.0,0,517.0,1.0,301.0,60.0,4.0,0,3021,883.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3021_02,Earth,0,F/574/S,TRAPPIST-1e,37.0,0,608.0,0.0,6.0,0.0,1637.0,0,3021,2251.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3022_01,Europa,0,C/102/P,TRAPPIST-1e,38.0,0,0.0,3331.0,270.0,2.0,3510.0,0,3022,7113.0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3022_02,Europa,0,C/102/P,55 Cancri e,19.0,0,0.0,329.0,0.0,3154.0,312.0,0,3022,3795.0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3023_01,Mars,1,F/631/P,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,1,3023,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3024_01,Earth,0,F/632/P,TRAPPIST-1e,19.0,0,0.0,0.0,1752.0,187.0,0.0,1,3024,1939.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3025_01,Earth,0,G/477/S,TRAPPIST-1e,31.0,0,2.0,788.0,0.0,128.0,9.0,1,3025,927.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3025_02,Earth,0,G/477/S,TRAPPIST-1e,43.0,0,45.0,8.0,0.0,607.0,44.0,0,3025,704.0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3026_01,Earth,1,G/492/P,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,0,3026,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3027_01,Earth,1,G/493/P,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,0,3027,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3029_01,Europa,0,C/103/P,55 Cancri e,21.0,0,0.0,878.0,82.0,360.0,1784.0,0,3029,3104.0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3029_02,Europa,0,C/103/P,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,1,3029,0.0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3030_01,Europa,0,B/97/P,55 Cancri e,30.0,0,728.0,2551.0,0.0,48.0,1804.0,1,3030,5131.0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3030_02,Europa,1,B/97/P,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,1,3030,0.0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3032_01,Earth,0,G/478/S,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,0,3032,0.0,0,4,3,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3032_02,Earth,1,G/478/S,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,0,3032,0.0,0,4,3,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3032_03,Earth,0,G/478/S,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3032,0.0,0,4,3,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3032_04,Earth,0,F/575/S,TRAPPIST-1e,30.0,0,479.0,12.0,25.0,643.0,283.0,0,3032,1442.0,0,4,3,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
3033_01,Earth,0,G/479/S,PSO J318.5-22,21.0,0,0.0,27.0,1181.0,0.0,513.0,0,3033,1721.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3034_01,Europa,0,Missing,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,0,3034,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3036_01,Earth,0,F/634/P,PSO J318.5-22,57.0,0,506.0,0.0,1.0,178.0,0.0,0,3036,685.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
